354.184998	243.593002	2
214.085007	98.125999	1
407.858002	55.625999	6
279.059998	212.440994	4
215.729004	210.022995	1
559.560974	225.188004	3
568.387024	73.469002	3
158.488007	69.253998	1
350.710999	187.367004	7
294.914001	120.578003	4
159.238007	179.363007	4
195.440994	128.903	1
380.200012	273.816986	2
418.585999	191.218002	7
64.683998	55.047001	1
561.301025	135.785995	3
524.796997	189.888	3
239.201996	270.964996	4
93.612999	57.412998	1
268.679993	261.174011	4
483.03299	246.138	2
298.089996	69.356003	6
366.281006	58.452999	6
372.13501	54.532001	6
336.028015	269.075012	2
365.647003	210.934998	7
449.716003	254.235001	2
393.666992	51.889999	6
531.502014	64.973999	3
547.008972	108.945	3
391.395996	177.268997	7
550.544006	121.577003	3
135.216003	59.625999	1
243.960999	260.777008	4
500.554993	56.650002	3
544.296021	170.770004	3
541.859009	199.873001	3
523.922974	77.454002	3
292.901001	236.306	4
549.314026	169.251999	3
300.020996	75.655998	6
358.910004	149.916	6
400.096008	105.708	7
169.231003	64.841003	1
540.544983	150.369003	3
330.687988	105.209	6
275.016998	148.994003	4
284.036987	167.425995	4
261.553986	262.450012	4
153.218002	65.586998	1
162.335999	67.232002	1
410.959015	150.048004	7
228.257996	150.302994	1
232.561005	272.074005	4
341.640015	135.404999	6
195.285004	138.009995	1
546.401978	145.057007	3
356.15799	137.856003	6
254.503998	248.923996	4
255.119003	254.615005	4
366.334015	43.216999	6
155.979004	225.854004	4
355.238007	83.797997	6
199.166	209.792999	1
541.414978	149.531006	3
360.468994	77.924004	6
77.587997	135.529999	1
532.703979	184.697998	3
56.514	71.654999	1
265.234009	199.537994	4
410.052002	269.269989	2
190.149994	111.043999	1
142.352005	116.903	4
268.252991	195.134003	4
135.197998	73.973999	1
197.910995	186.554001	1
529.794006	188.009995	3
564.35199	116.217003	3
93.490997	299.006989	4
432.222992	275.735992	2
285.752014	140.401001	4
325.184998	64.330002	6
359.266998	209.529007	7
210.018005	188.367004	1
68.463997	210.302994	1
559.854004	102.476997	3
224.626007	239.764008	4
500.373993	71.337997	3
480.734009	58.637001	3
532.630005	83.992996	3
271.873993	122.244003	4
93.521004	111.457001	1
197.339996	243.697998	4
208.807999	165.647003	1
207.688004	206.983002	1
274.272003	217.587997	4
197.751007	69.578003	1
294.106995	256.372009	4
547.950989	148.531998	3
291.384003	273.002991	4
210.878006	245.869003	4
81.514	68.459	1
192.421005	179.610992	1
324.350006	36.181	6
327.112	76.646004	6
470.173004	269.946014	2
273.891998	219.988998	4
410.665985	277.752014	2
197.552994	55.132999	1
152.819	163.365005	4
267.231995	175.514008	4
133.128006	273.776001	4
34.798	55.013	5
563.31897	152.195007	3
373.411987	214.067993	7
350.575012	250.404007	2
527.85199	220.434006	3
361.096008	208.904999	7
