354.184998	243.593002	74
214.085007	98.125999	25
407.858002	55.625999	168
279.059998	212.440994	78
215.729004	210.022995	25
559.560974	225.188004	76
568.387024	73.469002	76
158.488007	69.253998	25
360.27301	311.067993	20
350.710999	187.367004	313
294.914001	120.578003	78
159.238007	179.363007	78
195.440994	128.903	25
380.200012	273.816986	74
418.585999	191.218002	313
64.683998	55.047001	25
561.301025	135.785995	76
524.796997	189.888	76
239.201996	270.964996	78
93.612999	57.412998	25
268.679993	261.174011	78
483.03299	246.138	74
298.089996	69.356003	168
366.281006	58.452999	168
372.13501	54.532001	168
336.028015	269.075012	74
365.647003	210.934998	313
449.716003	254.235001	74
393.666992	51.889999	168
531.502014	64.973999	76
547.008972	108.945	76
391.395996	177.268997	313
466.584015	159.522003	11
550.544006	121.577003	76
135.216003	59.625999	25
243.960999	260.777008	78
500.554993	56.650002	76
544.296021	170.770004	76
541.859009	199.873001	76
523.922974	77.454002	76
292.901001	236.306	78
549.314026	169.251999	76
300.020996	75.655998	168
358.910004	149.916	168
400.096008	105.708	313
169.231003	64.841003	25
540.544983	150.369003	76
330.687988	105.209	168
275.016998	148.994003	78
284.036987	167.425995	78
261.553986	262.450012	78
153.218002	65.586998	25
162.335999	67.232002	25
410.959015	150.048004	313
228.257996	150.302994	25
232.561005	272.074005	78
341.640015	135.404999	168
195.285004	138.009995	25
546.401978	145.057007	76
356.15799	137.856003	168
455.014008	121.047997	5
254.503998	248.923996	78
255.119003	254.615005	78
498.009003	33.818001	8
366.334015	43.216999	168
155.979004	225.854004	78
355.238007	83.797997	168
199.166	209.792999	25
541.414978	149.531006	76
360.468994	77.924004	168
77.587997	135.529999	25
532.703979	184.697998	76
56.514	71.654999	25
265.234009	199.537994	78
410.052002	269.269989	74
190.149994	111.043999	25
142.352005	116.903	78
268.252991	195.134003	78
135.197998	73.973999	25
197.910995	186.554001	25
529.794006	188.009995	76
564.35199	116.217003	76
93.490997	299.006989	78
432.222992	275.735992	74
285.752014	140.401001	78
325.184998	64.330002	168
359.266998	209.529007	313
210.018005	188.367004	25
68.463997	210.302994	25
559.854004	102.476997	76
