354.184998	243.593002	166
553.982971	192.145996	169
377.425995	246.990005	166
524.552979	165.862	169
328.947998	102.016998	6
490.548004	138.076996	169
407.858002	55.625999	6
279.059998	212.440994	236
570.880981	207.606003	169
446.174011	252.246002	166
197.072006	164.285995	118
541.601013	115.146004	169
130.339996	261.729004	236
319.425995	298.837006	236
352.053009	91.545998	6
153.807007	214.440002	236
380.200012	273.816986	166
418.585999	191.218002	251
379.643005	203.580002	251
64.683998	55.047001	118
105.432999	51.442001	118
215.886993	298.308014	20
402.050995	67.638	6
561.301025	135.785995	169
524.796997	189.888	169
367.437012	249.639008	166
203.171005	171.613998	118
285.55899	67.783997	6
148.220993	252.112	236
77.232002	290.395996	236
529.890991	224.225998	169
335.170013	254.369003	166
298.089996	69.356003	6
227.434998	248.345993	236
372.13501	54.532001	6
289.868988	255.328003	236
549.314026	169.251999	169
223.557007	232.876007	236
167.917007	55.268002	118
547.008972	108.945	169
340.440002	256.450989	166
274.126007	194.112	236
407.002991	218.210999	251
479.428009	244.960007	166
550.544006	121.577003	169
500.554993	56.650002	169
231.559006	261.507996	236
427.47699	258.540009	166
164.419998	152.695999	236
558.010986	213.445999	169
125.249001	116.615997	236
371.072998	223.473999	251
300.020996	75.655998	6
549.843018	181.692001	169
536.35498	149.061005	169
400.096008	105.708	251
283.377991	263.811005	236
153.113998	65.246002	118
162.335999	67.232002	118
342.410004	88.898003	6
132.110001	250.673996	236
232.561005	272.074005	236
196.623993	257.377991	236
216.063995	192.496994	118
451.851013	273.096008	166
535.630005	100.556	169
76.922997	209.537003	118
125.050003	152.697998	236
546.401978	145.057007	169
562.284973	76.529999	169
422.798004	218.537994	251
366.334015	43.216999	6
355.238007	83.797997	6
155.979004	225.854004	236
202.397995	159.580002	118
85.691002	121.367996	118
347.884003	220.921997	251
541.414978	149.531006	169
563.827026	146.686005	169
360.468994	77.924004	6
152.774994	65.592003	118
199.166	209.792999	118
307.914001	61.425999	6
265.234009	199.537994	236
